GSM2696882|N/A|N/A|M|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696883|N/A|N/A|M|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696884|N/A|N/A|M|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696885|N/A|N/A|M|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696886|N/A|N/A|M|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696887|N/A|N/A|M|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696888|N/A|N/A|M|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696889|N/A|N/A|M|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696890|N/A|N/A|M|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696891|N/A|N/A|M|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696892|N/A|N/A|M|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696893|N/A|N/A|M|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696894|N/A|N/A|F|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696895|N/A|N/A|F|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696896|N/A|N/A|F|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696897|N/A|N/A|F|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696898|N/A|N/A|F|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696899|N/A|N/A|F|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696900|N/A|N/A|F|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696901|N/A|N/A|F|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696902|N/A|N/A|F|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696903|N/A|N/A|F|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696904|N/A|N/A|F|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2696905|N/A|N/A|F|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
